CODLOCAL,CEN_EDU_L,CODCPSIG,NOMCPSIG,FUENTE_LOC,X_LONGITUD,Y_LATITUD,Fecha,VAL,NALT_LOCAL,CORD_YX
3879989,LOS ANGELITOS,682737,PALMERITO ROMERO,UBICACION_WEB,-76.42609000000,-8.39013000000,8/31/2016,,514,-8.39013-76.42609
3881835,LOS CLAVELES,622654,LA VI├æA,UBICACION_WEB,-78.64685000000,-8.19517000000,8/23/2016,,2027,-8.19517-78.64685
3881832,SANTA VIRGINIA,537012,COMPOSITAN,UBICACION_WEB,-78.84530000000,-8.49581000000,8/8/2016,,8,-8.49581-78.8453
3881840,DULCE AMANECER,682761,ZARPALL,UBICACION_WEB,-78.55057000000,-7.75212000000,8/18/2016,,1669,-7.75212-78.55057
532329,EDZUR TRAINING,523273,AREQUIPA,UBICACION_WEB,-71.53921000000,-16.40315000000,8/5/2016,,2330,-16.40315-71.53921
803962,ANGELITOS DE PADRE ETERNO,653827,LA MOLINA MOYOCOCHA,UBICACION_WEB,-78.51278000000,-7.14006000000,8/22/2016,,2700,-7.14006-78.51278
3885984,GOCHANAN,113426,BA├æOS,UBICACION_WEB,-76.72727000000,-10.06284000000,8/4/2016,,3393,-10.06284-76.72727
805051,INSTECMIN,523273,AREQUIPA,UBICACION_WEB,-71.52199000000,-16.40018000000,8/22/2016,,2391,-16.40018-71.52199
805206,INNOVA SCHOOLS - PUEBLO LIBRE,567819,CHACRA RIOS SUR,UBICACION_WEB_MED,-77.06233000000,-12.06259000000,8/8/2016,,104,-12.06259-77.06233
3877643,LAS ROCAS,682907,LAS ROCAS,UBICACION_WEB,-75.33746000000,-8.52713000000,8/16/2016,,215,-8.52713-75.33746
3881830,MI CASITA,129393,CHOROBAL,UBICACION_WEB,-78.48024000000,-8.43494000000,8/5/2016,,863,-8.43494-78.48024
3877639,MIRAFLORES,682972,MIRAFLORES,UBICACION_WEB,-74.99457000000,-8.60207000000,8/15/2016,,187,-8.60207-74.99457
726252,1152,123824,SEGUNDA JERUSALEN,UBICACION_WEB,-77.26713000000,-5.99013000000,8/22/2016,,830,-5.99013-77.26713
146187,CEBA - INCA GARCILASO DE LA VEGA,133458,CUSCO,UBICACION_WEB_MED,-71.96648000000,-13.52069000000,8/23/2016,,3371,-13.52069-71.96648
3890995,EL DIAMANTE,517728,EL DIAMANTE,UBICACION_WEB,-77.52880000000,-5.75606000000,8/17/2016,,1042,-5.75606-77.5288
805372,INNOVA SCHOOLS - UNIVERSO,541391,CHORRILLOS,UBICACION_WEB_MED,-76.99717000000,-12.17266000000,8/8/2016,,50,-12.17266-76.99717
079376,MARIA URRIBARRI GOMEZ,125318,HUANTA,UBICACION_WEB,-74.24579000000,-12.94082000000,8/9/2016,,2636,-12.94082-74.24579
1060702,JABONERIA,238754,JABONERIA,UBICACION_WEB,-75.08815000000,-14.36524000000,8/31/2016,,1028,-14.36524-75.08815
0580524,MANITOS CREATIVAS VII,526401,BARRANCO,UBICACION_WEB_MED,-77.01556000000,-12.14677000000,8/22/2016,,74,-12.14677-77.01556
0051735,HUANUCO PAMPA,655498,HUANUCO PAMPA,UBICACION_WEB,-76.79386000000,-9.84593000000,8/22/2016,,3576,-9.84593-76.79386
0051736,TORREPAMPA,625892,TORREPAMPA,UBICACION_WEB,-76.43642000000,-9.66732000000,8/10/2016,,3930,-9.66732-76.43642
1792224,PANDORA,549541,PANDORA,UBICACION_WEB,-76.75941000000,-5.14745000000,8/24/2016,,145,-5.14745-76.75941
1792227,NUEVA ALIANZA,653215,NUEVA ALIANZA,UBICACION_WEB,-76.63754000000,-5.33310000000,8/24/2016,,191,-5.3331-76.63754
1790611,PUERTO LIBRE,111625,PUERTO LIBRE,UBICACION_WEB,-77.10866000000,-4.68918000000,8/24/2016,,144,-4.68918-77.10866
1790613,CENTRO ANKUASH,653782,ANKUASH,UBICACION_WEB,-77.57116000000,-3.19472000000,8/24/2016,,217,-3.19472-77.57116
1790610,SANTA ROSA DEL MORONA,132947,COPALES UNIDOS,UBICACION_WEB,-77.22475000000,-4.39134000000,8/24/2016,,141,-4.39134-77.22475
1791405,NUEVA UNION,651761,NUEVA UNION,UBICACION_WEB,-76.45263000000,-4.81056000000,8/25/2016,,131,-4.81056-76.45263
742879,JUAN ANTONIO GALVEZ GONZALES,526372,HUILCATE,UBICACION_WEB,-78.46230000000,-6.63294000000,8/19/2016,,2650,-6.63294-78.4623
742916,1125,125963,SANTA ROSA DE CHAUPI,UBICACION_WEB,-75.02737000000,-13.45916000000,8/19/2016,,4340,-13.45916-75.02737
0005672,PARAISO DEL SABER,533493,UYRUS PAMPA,UBICACION_WEB,-74.83840000000,-12.46499000000,8/31/2016,,3663,-12.46499-74.8384
743063,MARIA PARADO DE BELLIDO,623458,ALTO DE LA ALIANZA,UBICACION_WEB,-70.24984000000,-17.99408000000,7/27/2016,,606,-17.99408-70.24984
2538113,POSHAN,523917,POSHAN,UBICACION_WEB,-78.91121000000,-7.32275000000,8/8/2016,,2950,-7.32275-78.91121
1777330,LOS ANGELITOS CREATIVOS,114227,ILO,UBICACION_WEB,-71.33053000000,-17.65287000000,8/26/2016,,173,-17.65287-71.33053
1961323,RICARDO DIAZ,311119,BAJO SAN LUIS DE CHINCHIHUANI,UBICACION_WEB,-74.78449000000,-9.80156000000,8/24/2016,,301,-9.80156-74.78449
2367223,ALTO SIHUINCHA,610235,SIHUINCHA ALTO,UBICACION_WEB,-71.83402000000,-14.31813000000,8/25/2016,,3821,-14.31813-71.83402
3394227,LOS LABORIOSOS,226462,NUEVA BELGICA,UBICACION_WEB,-74.55746000000,-8.24629000000,8/19/2016,,144,-8.24629-74.55746
3394229,LOS HONRADOS,545401,YANAMAYO,UBICACION_WEB,-74.50160000000,-8.32315000000,8/19/2016,,152,-8.32315-74.5016
3394230,LOS ENFERMEROS,534119,SANTA ISABEL DE BAHUAVISHO,UBICACION_WEB,-74.48160000000,-8.31879000000,8/19/2016,,147,-8.31879-74.4816
1704037,LOS CARI├æOSITOS III,651044,EL RAMAL 24 DE DICIEMBRE,UBICACION_WEB,-74.74614000000,-8.36822000000,8/26/2016,,153,-8.36822-74.74614
0700283,CHACUASCANCHA,219402,CHACUAS CANCHA,UBICACION_WEB,-77.30708000000,-8.97556000000,8/31/2016,,3214,-8.97556-77.30708
743671,HUELLITAS DE JESUS,617882,SANTA ROSA PALOMAR,UBICACION_WEB,-75.22599000000,-10.83468000000,8/22/2016,,1514,-10.83468-75.22599
3115717,GOTITAS DE AMOR,623120,LA PROPAGANDA,UBICACION_WEB,-79.43894000000,-7.17530000000,8/11/2016,,121,-7.1753-79.43894
2368724,CHULLUNIPAMPA,671096,CHULLUNI,UBICACION_WEB,-71.60581000000,-14.36655000000,8/29/2016,,3964,-14.36655-71.60581
748640,JESUS ES MI MAESTRO,131105,SAN SEBASTIAN,UBICACION_WEB_MED,-71.91031000000,-13.53408000000,8/24/2016,,3244,-13.53408-71.91031
748701,INNOVA SCHOOLS - HUACHO,127132,HUACHO,UBICACION_WEB,-77.60444000000,-11.12159000000,8/8/2016,,36,-11.12159-77.60444
3559381,NUEVO HUAYHUANTE,652415,NUEVO HUAYHUANTE,UBICACION_WEB,-75.88736000000,-9.24196000000,8/19/2016,,833,-9.24196-75.88736
1939661,SAN SEBASTIAN,622212,HUANDOCOTO,UBICACION_WEB,-75.28735000000,-11.94396000000,8/29/2016,,3261,-11.94396-75.28735
1737021,SANTA FORTUNATA,618726,SAN ANTONIO,UBICACION_WEB,-70.93736000000,-17.20280000000,8/15/2016,,1435,-17.2028-70.93736
1767418,LA SAGRADA FAMILIA,618726,SAN ANTONIO,UBICACION_WEB,-70.94245000000,-17.20947000000,8/15/2016,,1382,-17.20947-70.94245
1767419,RAYITO DE LUZ,115181,SAMEGUA,UBICACION_WEB,-70.90810000000,-17.18771000000,8/15/2016,,1550,-17.18771-70.9081
133118,821486,616013,BELLAVISTA,UBICACION_WEB,-78.03415000000,-7.29312000000,8/24/2016,,3779,-7.29312-78.03415
3584178,CAPITAN MIGUEL ARELLANO,556462,CAPITAN MIGUEL ARELLANO,UBICACION_WEB,-75.90879000000,-9.30601000000,8/17/2016,,712,-9.30601-75.90879
750727,NUEVA GENERACION,128985,PUCALLPA,UBICACION_WEB_MED,-74.53760000000,-8.37992000000,8/3/2016,,157,-8.37992-74.5376
2961277,SAN NICOLAS,527409,SAN NICOLAS,UBICACION_WEB,-78.70160000000,-8.37097000000,8/8/2016,,169,-8.37097-78.7016
2515218,CHUSAC,516443,CHUSAC,UBICACION_WEB,-78.50313000000,-7.24203000000,8/9/2016,,3042,-7.24203-78.50313
2515219,HIGUERON,612226,EL HIGUERON,UBICACION_WEB,-78.53444000000,-7.27544000000,8/9/2016,,2236,-7.27544-78.53444
2481122,TINAJONES,652452,TINAJONES,UBICACION_WEB,-78.23564000000,-7.25791000000,8/17/2016,,2933,-7.25791-78.23564
751703,PEQUE├æAS SEMILLAS,133458,CUSCO,UBICACION_WEB_MED,-71.97125000000,-13.51531000000,8/24/2016,,3420,-13.51531-71.97125
751680,DISNEY HOME,127580,SANTIAGO,UBICACION_WEB_MED,-71.98241000000,-13.52611000000,8/24/2016,,3412,-13.52611-71.98241
3565381,MICAELA BASTIDAS,682861,MICAELA BASTIDAS,UBICACION_WEB,-76.11603000000,-8.93832000000,8/18/2016,,563,-8.93832-76.11603
1764821,PANALITO DE MIEL,116110,CAMBRUNE,UBICACION_WEB,-70.67813000000,-16.82460000000,8/16/2016,,3222,-16.8246-70.67813
1764820,LA ESPERANZA DEL MA├æANA,128054,MUYLAQUE,UBICACION_WEB,-70.71145000000,-16.67480000000,8/16/2016,,3185,-16.6748-70.71145
1754915,NI├æOS DE JUAN PABLO II,218922,CHARAMAYA,UBICACION_WEB,-70.50314000000,-15.98368000000,8/18/2016,,4145,-15.98368-70.50314
397048,COAR MOQUEGUA,122964,MOQUEGUA,UBICACION_WEB,-70.94074000000,-17.21399000000,8/17/2016,,1376,-17.21399-70.94074
752689,MIGUEL PADILLA IMISHIA - AGROPECUARIA,235837,PACHACUTEC,UBICACION_WEB,-77.43044000000,-4.99420000000,8/23/2016,,166,-4.9942-77.43044
752694,WAYUS- AGROPECUARIA,539112,PUERTO RUBINA,UBICACION_WEB,-76.55883000000,-3.35912000000,8/25/2016,,185,-3.35912-76.55883
752712,MUKUIN,517877,HUAGRAMONA,UBICACION_WEB,-76.43785000000,-3.08112000000,8/25/2016,,202,-3.08112-76.43785
0048347,CARITAS FELICES,549664,CHAQUISHCARARCA,UBICACION_WEB,-76.66249000000,-6.68499000000,8/5/2016,,351,-6.68499-76.66249
756159,INNOVA SCHOOLS - COMAS,520330,LA LIBERTAD,UBICACION_WEB_MED,-77.04904000000,-11.90593000000,8/8/2016,,160,-11.90593-77.04904
756319,ESDIT ILO,114227,ILO,UBICACION_WEB,-71.33915000000,-17.63065000000,8/19/2016,,32,-17.63065-71.33915
727930,639,125238,LLACUASH,UBICACION_WEB,-76.90209000000,-9.85618000000,8/8/2016,,3820,-9.85618-76.90209
1503616,NI├æO JESUS DE PRAGA,115119,QUELGUA GRANDE,UBICACION_WEB,-71.55327000000,-17.01425000000,8/24/2016,,354,-17.01425-71.55327
2530154,CHANTACO,526553,CHANTACO,UBICACION_WEB,-78.14450000000,-7.38275000000,8/12/2016,,2717,-7.38275-78.1445
2530156,CA├æAPATA,246949,CA├æAPATA,UBICACION_WEB,-78.03166000000,-7.35680000000,8/15/2016,,2901,-7.3568-78.03166
2375537,VILLA ALTO HUARCA,129778,YAURI,UBICACION_WEB,-71.42078000000,-14.80663000000,8/26/2016,,3904,-14.80663-71.42078
2460516,CHULLO,651169,CHULLO URINSAYA,UBICACION_WEB,-71.57463000000,-14.75095000000,8/26/2016,,3925,-14.75095-71.57463
744185,PACHATUSAN - CUSCO,128405,WANCHAQ,UBICACION_WEB_MED,-71.95344000000,-13.53114000000,8/24/2016,,3311,-13.53114-71.95344
2375542,HUAYHUAHUASI,133511,HUAYHUAHUASI,UBICACION_WEB,-71.52326000000,-14.67412000000,8/26/2016,,3940,-14.67412-71.52326
2375539,HANANOCCA,626252,HANANOCCA,UBICACION_WEB,-71.57117000000,-14.99396000000,8/26/2016,,4218,-14.99396-71.57117
2425819,IYAPE,532383,IYAPE GRANDE,UBICACION_WEB,-72.57651000000,-13.01567000000,8/31/2016,,1467,-13.01567-72.57651
2444633,TAMBOCORRAL,542199,TAMBO CORRAL,UBICACION_WEB,-72.63040000000,-13.07500000000,8/24/2016,,1634,-13.075-72.6304
2444635,LUCMABAMBA,528364,LUCMABAMBA,UBICACION_WEB,-72.61387000000,-13.20816000000,8/24/2016,,2049,-13.20816-72.61387
2444638,MANCHAYHUAYCCO,611327,MANCHAYHUAYCCO,UBICACION_WEB,-72.66028000000,-13.34097000000,8/24/2016,,3148,-13.34097-72.66028
2464419,TARQUI,526390,TARQUI,UBICACION_WEB,-72.86722000000,-13.04510000000,8/24/2016,,2059,-13.0451-72.86722
2464420,CHALLCHA,516642,CHALLCHA,UBICACION_WEB,-73.02753000000,-13.10893000000,8/24/2016,,3585,-13.10893-73.02753
2464422,SALINAS,550410,SALINAS,UBICACION_WEB,-72.99457000000,-13.07802000000,8/24/2016,,3728,-13.07802-72.99457
0575526,YURAC URPI 3 FE,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.00725000000,-11.99894000000,8/29/2016,,221,-11.99894-77.00725
0575518,HUELLITAS DEL SABER 3,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.01811000000,-11.97799000000,8/25/2016,,273,-11.97799-77.01811
0575519,PASITOS DE AMOR 2,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-77.01830000000,-11.97789000000,8/25/2016,,265,-11.97789-77.0183
744312,TAISH,537005,COCHA PURAHUA,UBICACION_WEB,-76.50458000000,-3.48065000000,8/25/2016,,176,-3.48065-76.50458
744331,KUSHILLA,129759,PUERTO ALEGRE,UBICACION_WEB,-76.52003000000,-3.80790000000,8/24/2016,,165,-3.8079-76.52003
3943622,SECTOR RIO SORITOR,514649,RIO SORITOR,UBICACION_WEB,-77.30046000000,-5.83010000000,8/19/2016,,842,-5.8301-77.30046
3943623,SAN CARLOS,233724,SAN CARLOS,UBICACION_WEB,-77.43487000000,-5.86447000000,8/19/2016,,1053,-5.86447-77.43487
0854840,VICTOR RAUL,522933,VICTOR RAUL HAYA DE LA TORRE,UBICACION_WEB,-77.27157000000,-5.97330000000,8/23/2016,,834,-5.9733-77.27157
0854841,EL PARAISO,116960,EL PARAISO,UBICACION_WEB,-77.39786000000,-5.89622000000,8/17/2016,,1267,-5.89622-77.39786
3943625,CORDILLERA DEL CONDOR,623926,CORDILLERA DEL CONDOR,UBICACION_WEB,-77.38962000000,-5.84780000000,8/19/2016,,926,-5.8478-77.38962
3943624,SAN FRANCISCO,121924,POSIC,UBICACION_WEB,-77.16653000000,-6.01565000000,8/19/2016,,824,-6.01565-77.16653
1877808,PAMPAHUYUNI,110895,PAMPA HUYUNE / PAMPUYANE,UBICACION_WEB,-69.57060000000,-17.32881000000,8/5/2016,,4196,-17.32881-69.5706
1877811,CHACHACOMANI,544070,CHACHACOMANI,UBICACION_WEB,-69.59009000000,-17.40921000000,8/5/2016,,4223,-17.40921-69.59009
1849707,ESTIQUE PAMPA,125086,ESTIQUE PAMPA,UBICACION_WEB,-70.03166000000,-17.53900000000,8/5/2016,,3070,-17.539-70.03166
1849708,SITAJARA,125163,SITAJARA,UBICACION_WEB,-70.13327000000,-17.37478000000,8/5/2016,,3168,-17.37478-70.13327
1854707,YABROCO,125839,YABROCO,UBICACION_WEB,-70.11756000000,-17.34617000000,8/5/2016,,3321,-17.34617-70.11756
1854706,TARUCACHI,118553,TARUCACHI,UBICACION_WEB,-70.02905000000,-17.52596000000,8/5/2016,,3072,-17.52596-70.02905
1328567,LOS GENIOS DEL SABER,615660,HUANCABAMBA,UBICACION_WEB,-76.68708000000,-6.56677000000,8/5/2016,,477,-6.56677-76.68708
0575545,MI PEQUE├æO MUNDO I,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.96901000000,-11.94033000000,8/26/2016,,433,-11.94033-76.96901
0575544,MI PEQUE├æO MUNDO II,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.96898000000,-11.94016000000,8/26/2016,,433,-11.94016-76.96898
3933765,MICAELA BASTIDAS III,550652,SAN JUAN DE LURIGANCHO,UBICACION_WEB_MED,-76.98497000000,-11.94419000000,8/31/2016,,348,-11.94419-76.98497
1068726,14,129441,CALLQUI,UBICACION_WEB,-74.23618000000,-12.93015000000,8/29/2016,,2865,-12.93015-74.23618
1072231,26,232499,PUMAHUASI,UBICACION_WEB,-74.19096000000,-12.96050000000,8/29/2016,,3364,-12.9605-74.19096
1074537,27,682837,PUPUCI,UBICACION_WEB,-74.29543000000,-12.73743000000,8/22/2016,,2611,-12.73743-74.29543
1868719,GIRASOLES C,126488,TACNA,UBICACION_WEB,-70.25548000000,-18.01801000000,8/31/2016,,556,-18.01801-70.25548
489547,42105 RAMON CASTILLA,121691,CHILUYO GRANDE,UBICACION_WEB,-69.65103000000,-17.35827000000,8/5/2016,,4291,-17.35827-69.65103
2470407,ADELITA 1,125020,SANTO TOMAS,UBICACION_WEB,-72.07840000000,-14.45030000000,8/25/2016,,3654,-14.4503-72.0784
2470406,ADELITA 2,125020,SANTO TOMAS,UBICACION_WEB,-72.07912000000,-14.45010000000,8/22/2016,,3651,-14.4501-72.07912
2470402,SAN JOSE ALLHUACCHUYO,116362,ALLHUACCHUYO,UBICACION_WEB,-72.15096000000,-14.63682000000,8/25/2016,,3911,-14.63682-72.15096
2471205,CHAMACA,113437,CHAMACA,UBICACION_WEB,-71.84933000000,-14.30130000000,8/25/2016,,3794,-14.3013-71.84933
2471201,A├æAHUICHI,533367,A├æAHUICHI,UBICACION_WEB,-71.79979000000,-14.35197000000,8/25/2016,,3939,-14.35197-71.79979
2471908,PISQUICOCHA,110015,PISQUICCOCHA,UBICACION_WEB,-71.61995000000,-14.36326000000,8/29/2016,,3848,-14.36326-71.61995
2471906,JUAN VELASCO ALVARADO,112885,VELILLE,UBICACION_WEB,-71.88849000000,-14.52125000000,8/29/2016,,3739,-14.52125-71.88849
2472001,LLUSCO,122912,LLUSCO,UBICACION_WEB,-72.11431000000,-14.34002000000,8/24/2016,,3527,-14.34002-72.11431
2472003,PATACSILLO 2,112885,VELILLE,UBICACION_WEB,-71.88453000000,-14.50711000000,8/29/2016,,3755,-14.50711-71.88453
403252,CEBA - 34047 CESAR VALLEJO,566857,COLUMNA PASCO,UBICACION_WEB,-76.25193000000,-10.66985000000,8/17/2016,,4353,-10.66985-76.25193
400381,MI PERU,129345,HUACHON,UBICACION_WEB,-75.95052000000,-10.63541000000,8/17/2016,,3376,-10.63541-75.95052
400705,ANGEL DE MI GUARDA,121922,LOS ANDES DE PUCARA,UBICACION_WEB,-76.53346000000,-10.96993000000,8/31/2016,,4491,-10.96993-76.53346
400710,34044 LUIS MARCELO CALLUPE,121922,LOS ANDES DE PUCARA,UBICACION_WEB,-76.53316000000,-10.96949000000,8/31/2016,,4489,-10.96949-76.53316
549693,SAN LUCAS,123824,SEGUNDA JERUSALEN,UBICACION_WEB,-77.28236000000,-5.98474000000,8/26/2016,,833,-5.98474-77.28236
580829,775,131247,NOGALPAMPA,UBICACION_WEB,-73.84591000000,-12.42898000000,8/29/2016,,818,-12.42898-73.84591
582060,NUEVO HORIZONTE,122009,PAIJAN,UBICACION_WEB,-79.30593000000,-7.73515000000,8/1/2016,,80,-7.73515-79.30593
192909,32092,125644,RACCHAPAMPA,UBICACION_WEB,-76.56230000000,-10.04900000000,8/8/2016,,3973,-10.049-76.5623
786750,50422 DIEGO QUISPE TITO,123882,TOCRA,UBICACION_WEB,-71.73757000000,-13.33549000000,8/24/2016,,3834,-13.33549-71.73757
786731,50446 VALENTIN PANIAGUA CORAZAO,130318,CHURO,UBICACION_WEB,-71.56897000000,-13.51285000000,8/24/2016,,3313,-13.51285-71.56897
260663,80812,116569,PADAHUAMBO,UBICACION_WEB,-78.62219000000,-8.17167000000,8/23/2016,,3103,-8.17167-78.62219
1836701,LOS AMIGOS,122203,MIRAVE,UBICACION_WEB,-70.54785000000,-17.47967000000,8/8/2016,,1087,-17.47967-70.54785
1836702,LOS OSITOS,122203,MIRAVE,UBICACION_WEB,-70.54722000000,-17.47941000000,8/8/2016,,1084,-17.47941-70.54722
1860005,FUERTE ARICA I,527248,VILLA EDEN,UBICACION_WEB,-70.84310000000,-17.70377000000,8/8/2016,,439,-17.70377-70.8431
1860012,FUERTE ARICA II,527248,VILLA EDEN,UBICACION_WEB,-70.84308000000,-17.70386000000,8/8/2016,,439,-17.70386-70.84308
1836704,LOS POLLITOS,122203,MIRAVE,UBICACION_WEB,-70.54768000000,-17.47983000000,8/8/2016,,1087,-17.47983-70.54768
1834906,ANCOMA,120961,ANCOMA,UBICACION_WEB,-69.95907000000,-17.62158000000,8/5/2016,,3441,-17.62158-69.95907
1847401,GOTITAS INFANTILES 1,110892,TARATA,UBICACION_WEB,-70.03160000000,-17.47582000000,8/5/2016,,3075,-17.47582-70.0316
1847402,GOTITAS INFANTILES 2,110892,TARATA,UBICACION_WEB,-70.03160000000,-17.47581000000,8/5/2016,,3075,-17.47581-70.0316
1847404,GOTITAS INFANTILES 4,110892,TARATA,UBICACION_WEB,-70.03139000000,-17.47552000000,8/16/2016,,3079,-17.47552-70.03139
1847408,GOTITAS INFANTILES ARCO IRIS,124687,TICACO,UBICACION_WEB,-70.04800000000,-17.44472000000,8/16/2016,,3290,-17.44472-70.048
1857302,CHUCATAMANI,110783,CHUCATAMANI,UBICACION_WEB,-70.12304000000,-17.48043000000,8/5/2016,,2354,-17.48043-70.12304
1877801,KALLAPUMA,115052,KALLAPUMA,UBICACION_WEB,-69.73081000000,-17.31735000000,8/5/2016,,4260,-17.31735-69.73081
1817001,POLLITOS,115993,SANTA CRUZ,UBICACION_WEB,-70.20936000000,-17.26903000000,8/9/2016,,3419,-17.26903-70.20936
1817008,CONEJITOS,120689,YUCAMANI,UBICACION_WEB,-70.23322000000,-17.25978000000,8/9/2016,,3396,-17.25978-70.23322
1822702,OSITOS,125316,CAMILACA,UBICACION_WEB,-70.37995000000,-17.26871000000,8/9/2016,,3359,-17.26871-70.37995
1822703,CONEJITOS,125316,CAMILACA,UBICACION_WEB,-70.38018000000,-17.26857000000,8/9/2016,,3364,-17.26857-70.38018
1822704,PECESITOS,125316,CAMILACA,UBICACION_WEB,-70.38017000000,-17.26820000000,8/9/2016,,3363,-17.2682-70.38017
1826105,CONEJITOS,132744,SAN PEDRO,UBICACION_WEB,-70.25354000000,-17.25380000000,8/9/2016,,3534,-17.2538-70.25354
1829201,PATITOS,126658,QUILAHUANI,UBICACION_WEB,-70.25854000000,-17.31796000000,8/9/2016,,3220,-17.31796-70.25854
1829202,POLLITOS,126658,QUILAHUANI,UBICACION_WEB,-70.25830000000,-17.31774000000,8/9/2016,,3216,-17.31774-70.2583
1829203,ILUSIONES,116443,ARICOTA,UBICACION_WEB,-70.23998000000,-17.32988000000,8/9/2016,,2839,-17.32988-70.23998
1829205,CONEJITOS,116518,HUANUARA,UBICACION_WEB,-70.32210000000,-17.31313000000,8/9/2016,,3222,-17.31313-70.3221
1829206,ABEJITAS,116518,HUANUARA,UBICACION_WEB,-70.32201000000,-17.31355000000,8/9/2016,,3232,-17.31355-70.32201
1839801,ARCO IRIS,117710,CAMBAYA,UBICACION_WEB,-70.43148000000,-17.32348000000,8/8/2016,,2574,-17.32348-70.43148
1839803,RAYITOS DE SOL,124047,BOROGUE├æA,UBICACION_WEB,-70.43939000000,-17.31477000000,8/8/2016,,2820,-17.31477-70.43939
1839808,TUNITAS,124047,BOROGUE├æA,UBICACION_WEB,-70.43955000000,-17.31492000000,8/8/2016,,2814,-17.31492-70.43955
1841708,PAMPA BAJA,537269,PAMPA BAJA,UBICACION_WEB,-70.97715000000,-17.88604000000,8/8/2016,,45,-17.88604-70.97715
1860001,LOCUMBA 01,126474,LOCUMBA,UBICACION_WEB,-70.76218000000,-17.61570000000,8/8/2016,,567,-17.6157-70.76218
069513,GLICERIO VILLANUEVA MEDINA,624897,CHALAPAMPA ALTO,UBICACION_WEB,-78.49060000000,-6.69077000000,8/18/2016,,2888,-6.69077-78.4906
2457817,HUAMPAR,518312,HUAMPAR,UBICACION_WEB,-72.02539000000,-13.50224000000,8/24/2016,,3552,-13.50224-72.02539
607579,273,114148,CHAVINCHA,UBICACION_WEB,-74.69077000000,-14.46974000000,8/11/2016,,1864,-14.46974-74.69077
716470,IEGEMUN MONTEHUASI,538901,MONTEHUASI,UBICACION_WEB,-76.03959000000,-9.91450000000,8/19/2016,,2628,-9.9145-76.03959
608121,651,120324,MALLQUINI NIQUINIQUI,UBICACION_WEB,-69.94984000000,-14.71183000000,8/11/2016,,3993,-14.71183-69.94984
598216,1198 NI├æO JESUS DE PRAGA,117353,CUSINI,UBICACION_WEB,-69.73420000000,-16.17736000000,8/29/2016,,3872,-16.17736-69.7342
607560,272,111348,SANTA CRUZ DE PICHIHUA,UBICACION_WEB,-74.26261000000,-14.59513000000,8/10/2016,,3461,-14.59513-74.26261
205799,33084,539375,SAN CRISTOBAL DE NAUNAN,UBICACION_WEB,-75.91100000000,-9.87598000000,8/18/2016,,3558,-9.87598-75.911
808766,DIVINO TESORO,612973,NUEVO CHAO,UBICACION_WEB,-78.67962000000,-8.51122000000,8/10/2016,,118,-8.51122-78.67962
811306,ESCUELA DE EDUCACION SUPERIOR TECNICA PNP SANTA LUCIA,112347,SANTA LUCIA,UBICACION_WEB,-76.38743000000,-8.33931000000,8/31/2016,,495,-8.33931-76.38743
561411,CEBA - EDWIN CISNEROS,125318,HUANTA,UBICACION_WEB,-74.24649000000,-12.94040000000,8/6/2016,,2638,-12.9404-74.24649
512642,CEBA - FERNANDO STAHL,116017,AGUAYTIA,UBICACION_WEB,-75.52502000000,-9.05107000000,8/19/2016,,340,-9.05107-75.52502
805782,INNOVA SCHOOLS - SAN MIGUEL 3 LA PAZ,534480,SAN MIGUEL,UBICACION_WEB_MED,-77.10963000000,-12.07699000000,8/8/2016,,38,-12.07699-77.10963
806060,DEJALO CRECER,129762,JUANJUI,UBICACION_WEB,-76.72845000000,-7.17417000000,8/25/2016,,277,-7.17417-76.72845
3866970,CIELITO LINDO,113860,COPLAY,UBICACION_WEB,-70.88605000000,-17.09668000000,8/17/2016,,1999,-17.09668-70.88605
3890295,LOS TALENTOSOS,113053,CHAHUARCON,UBICACION_WEB,-77.00357000000,-9.11949000000,8/18/2016,,3100,-9.11949-77.00357
3890299,ALTO MATERIATO,610184,ALTO MATERIATO,UBICACION_WEB,-72.87008000000,-12.69782000000,8/31/2016,,1621,-12.69782-72.87008
179451,CEBA - 37005,114819,CASTROVIRREYNA,UBICACION_WEB,-75.32062000000,-13.28300000000,8/31/2016,,3950,-13.283-75.32062
3890293,MI PEQUE├æO TESORO,221013,QUILLAZU,UBICACION_WEB,-75.43861000000,-10.52529000000,8/9/2016,,1787,-10.52529-75.43861
3890920,SANTA TERESA,130056,SANTA TERESA,UBICACION_WEB,-72.59449000000,-13.12817000000,8/24/2016,,1549,-13.12817-72.59449
3890294,LOS RETO├æOS,116623,JARACHACRA,UBICACION_WEB,-77.49286000000,-10.22603000000,8/5/2016,,2390,-10.22603-77.49286
810458,CEBA - SERAFIN DEL MAR,113926,MARISCAL CACERES,UBICACION_WEB,-74.85973000000,-12.39289000000,8/25/2016,,3262,-12.39289-74.85973
