1772,Boca Dorada,-72.75150333,-9.681586667
1773,Jatun Huashcu,-77.72043667,-9.739708333
1774,Ayapampa,-77.6047809,-9.74585352
1775,a??asucro,-76.83071928,-9.74582403
1776,Jitca,-76.86866315,-9.74572015
1777,Shincull,-77.831955,-9.736113333
1778,Puchua,-77.19122878,-9.7456909
1779,Tupuc,-77.42932214,-9.7219514
1780,Huacoto,-77.58559315,-9.72190503
1781,Yerba Buena,-76.34557703,-9.72188452
1782,Loglashpampa,-76.730495,-9.719561667
1783,Manca Cota,-76.78375277,-9.7217749
1784,Cuchisrragra,-76.69278333,-9.72575
1785,Nuevo Progreso,-76.64653999,-9.72461998
1786,Agua Blanca,-76.59072333,-9.72684
1787,Huantal,-77.62339227,-9.73495814
1788,Huantas,-77.85237627,-9.73493453
1789,Chocopata,-76.86004932,-9.73479306
1790,Quiruncancha,-77.48480403,-9.73455603
1791,Pishan,-77.84017253,-9.73452228
1792,Huanac,-76.79165564,-9.73441003
1793,Yuracancha,-77.63485333,-9.739025
1794,Jirin,-76.9303589,-9.4948409
1795,Guepagaga,-76.77590428,-9.49472553
1796,Ututo,-76.28410552,-9.55136377
1797,La Frontera,-70.62665452,-9.55131703
1798,Carhuamarca,-77.5466849,-9.55131265
1799,Ichic Huacash,-76.72453302,-9.5512014
1800,Altosuyoj,-76.61877677,-9.55109128
1801,Llanca,-77.73979496,-9.55092091
1802,Chicu Ruri,-77.56469999,-9.562159978
1803,Cuntulin,-76.74954977,-9.55067877
1804,Alto Amaquirca,-74.46007928,-9.55063091
1805,Fundo Gomes,-73.62446603,-9.55055815
1806,Pampa Machay,-76.3216974,-9.73652152
1807,Yuracyurac,-76.80954253,-9.73639028
1808,Bandera Blanca,-76.09999651,-9.73624553
1809,Ushno Loma,-76.34519514,-9.73614078
1810,Yuraccocha,-76.91433653,-9.73607491
1811,Tranca,-76.79698003,-9.73605903
1812,Tayapata,-76.82867677,-9.73605227
1813,Esperanza,-76.7789334,-9.7360479
1814,Pucru,-77.65026803,-9.7360294
1815,Kantucuta,-77.63073252,-9.73594739
1816,Chiches,-76.74839227,-9.73588215
1817,Tucuhuaganan,-76.73590814,-9.73562715
1818,La Merced,-77.6165613,-9.73534146
1819,Huaripampa,-76.64713489,-9.73546977
1820,Buenos Aires,-75.49601448,-9.73545031
1821,Montiyoc,-76.9596789,-9.73525203
1822,Mina Boliche,-77.52299351,-9.73514165
1823,Capillamachay,-76.7995724,-9.73012265
1824,Tornacocha,-76.78476514,-9.73005428
1825,Pichizan,-77.62292977,-9.72973052
1826,Aconan,-77.44700452,-9.72963065
1827,Creda Ragra,-76.86270167,-9.719865
1828,Goshgoyoc,-76.71932035,-9.729383386
1829,Jamca,-77.82791826,-9.72940653
1830,Contadera,-76.87727333,-9.726571667
1831,Gantopata,-76.85057013,-9.7292154
1832,Cumbrec,-77.85148294,-9.73373522
1833,Sacsa,-76.34025453,-9.72896916
1834,Chaupimarca,-76.60519248,-9.72892557
1835,San Martin,-76.75005828,-9.72874728
1836,Ullmoc,-77.84837415,-9.72850965
1837,Mullaca Pampa,-77.55832178,-9.72841453
1838,Potaca,-76.8157644,-9.7283109
1839,Ticahuayin,-76.71286502,-9.7282469
1840,Santa Ana,-76.61453002,-9.72813015
1841,Huacna,-77.62925202,-9.729106
1842,Tranca,-75.91271153,-9.72781552
1843,Bombon Machay,-76.79101815,-9.72768977
1844,Jarac,-77.8373214,-9.72763878
1845,Chinchancucho,-76.81992702,-9.72733091
1846,Utko / Huncko,-77.57351278,-9.72729853
1847,Guelgay Machay,-76.63328667,-9.720956667
1848,Yuraccacca,-76.3137474,-9.72715027
1849,Yanajaga,-76.59723302,-9.72712315
1850,Markan / Markan Pampa,-77.62599291,-9.72710877
1851,Agorragra,-76.6182643,-9.72688658
1852,Toroucro,-76.84760627,-9.73513852
1853,Condor Puquio,-76.68545714,-9.73510003
1854,Villa Tanin,-76.74363651,-9.73509458
1855,Poirac,-77.44681976,-9.73508115
1856,Monte Huasi,-76.31513777,-9.73498752
1857,Tucushragra,-76.69061052,-9.7315749
1858,Shuntupara / Shuturara,-77.65928365,-9.73154878
1859,Chicu,-77.6798009,-9.73151528
1860,Chaupipunco,-76.8989419,-9.73134777
1861,Romero,-77.84294167,-9.731475
1862,Huaychau Huaganan,-76.75214451,-9.73122315
1863,Huallpac,-77.53110902,-9.65293527
1864,Yurac Rumi,-76.95995965,-9.65290466
1865,Ushno,-77.92331152,-9.65287166
1866,Marnac Chico,-77.89662165,-9.65262328
1867,Mitu Jirca,-77.46167539,-9.6523274
1868,Patash,-77.84795991,-9.65221452
1869,Tayapampa,-77.47640151,-9.64138237
1870,Lacacocha,-76.83887028,-9.64136965
1871,Huanipampa,-75.85602355,-9.63305486
1872,Bombon,-77.91626999,-9.641289978
1873,Naryash,-77.83595415,-9.64124815
1874,Apicuna,-77.18233689,-9.6412034
1875,Musanaco,-76.6911669,-9.6410484
1876,Santa Catalina,-77.50614885,-9.64054375
1877,Tuajirca,-77.86535915,-9.64050628
1878,Chacwapuquio,-77.72485377,-9.64044614
1879,Curahua??unan / Iluhuayin,-76.63516315,-9.6593219
1880,Siglo Cruz,-77.82492964,-9.6593174
1881,Buena Vista de Mara??on,-76.787725,-9.48502
1882,Santa Rosa Alta,-77.51129458,-9.49435548
1883,Miraflores,-77.54284903,-9.49409482
1884,Molino,-76.87909503,-9.49119453
1885,Araranca,-77.31835614,-9.64040478
1886,Campamento,-77.65316802,-9.64038615
1887,Ishanca,-76.89251648,-9.63938036
1888,El Alto,-78.26201465,-9.63852091
1889,Huirush,-76.95992827,-9.63847815
1890,Campalloc,-76.71754167,-9.638363333
1891,Chontas,-76.95073453,-9.63830827
1892,San Antonio,-76.88308402,-9.63826165
1893,Huaracayoc,-77.39621966,-9.63825278
1894,Huitca,-77.88361265,-9.63816727
1895,Huantarpunta,-77.19171077,-9.6381244
1896,Llunyapa,-77.76835802,-9.6377079
1897,Ichicragra,-76.78968667,-9.660735
1898,Acapa,-77.78351215,-9.63750153
1899,Lirio Pampa,-77.80169327,-9.63747527
1900,Quimsa Cocha,-76.43299167,-9.63406
1901,Huaycho,-76.7109609,-9.63738278
1902,Pariacancha,-77.21327515,-9.63733791
1903,Chuspe,-76.74257999,-9.638419978
1904,Pichgas,-76.73319659,-9.63728004
1905,Pariagaga,-76.805085,-9.678383333
1906,Ambosh,-77.37917177,-9.63695514
1907,Quirua / Quirhua,-77.75044753,-9.63679303
1908,Jircacancha,-76.84664058,-9.63672635
1909,Jircan,-77.14221803,-9.49583053
1910,Curhuas,-77.526356,-9.498573
1911,Muchcay,-76.90826902,-9.49530715
1912,Tayaucro,-76.8272359,-9.4951229
1913,Cayumba,-75.95244603,-9.4950995
1914,San Francisco Bajo,-78.24929231,-9.4950008
1915,Cochabamba,-77.85948633,-9.49484503
1916,Ichic Saucian,-76.69042903,-9.49274877
1917,Colquiragra,-77.13117678,-9.4927189
1918,Fundo Chille,-78.25953178,-9.49270578
1919,Salinas,-76.89149165,-9.49268378
1920,Nuevo Trujillo,-75.01932649,-9.49261212
1921,Tucupiquim,-77.82679927,-9.4925964
1922,Huamachacra,-76.86529544,-9.49250622
1923,Tranca Ragra,-76.66689628,-9.49243502
1924,Marcocancha,-77.75435392,-9.49232757
1925,Santa Rosa,-76.87676491,-9.49218914
1926,Pachac,-77.22462765,-9.6293214
1927,Mashuan / San Cristobal de Mashuan,-77.49806313,-9.62925972
1928,Huantumar,-77.51615051,-9.62915065
1929,Alto Mashoca,-75.5039088,-9.62907738
1930,Kiskin,-77.76130653,-9.62904952
1931,Ticte,-76.49785343,-9.62401533
1932,Huacpara,-77.88521,-9.627523333
1933,Cachca,-77.15682302,-9.62867465
1934,Campa,-77.87921333,-9.630675
1935,Pirish,-77.20994777,-9.62841616
1936,Rucojato,-76.78452333,-9.668176667
1937,Paurun,-76.70965,-9.62877
1938,La Ponderosa,-78.34088927,-9.62821364
1939,Yuyapichis,-74.97467506,-9.62780809
1940,Tipishca,-70.64536477,-9.62779902
1941,Huallipampa,-76.3942689,-9.62772128
1942,Parias,-77.76841203,-9.6276774
1943,Habaschacra,-77.75876401,-9.62767128
1944,San Cristobal de Yupanapampa,-77.4784839,-9.62762253
1945,Putaca,-77.14705765,-9.62733416
1946,Hacienda Rurec,-77.36902215,-9.62721778
1947,Coto,-77.8923,-9.628593333
1948,San Cristoball de Chamanayoc,-77.50498057,-9.62697572
1949,Perolucro,-76.88010477,-9.62665227
1950,Mina Mayaya,-77.5095064,-9.62650265
1951,Huacracuin,-77.86841151,-9.62641252
1952,Jetga,-76.50860367,-9.630634333
1953,Santa Teresita,-76.04205627,-9.62631415
1954,Pulga Machay,-76.89647476,-9.6262174
1955,Pipish,-76.08498278,-9.6262009
1956,Ushcash / Wishcash,-77.85893752,-9.62617978
1957,Paras Pampa,-76.70556672,-9.62511308
1958,Puca Cruz,-76.72792241,-9.62566627
1959,Pampa Jirca,-77.77199316,-9.62561465
1960,Ututo Pampa,-77.47369527,-9.62551178
1961,Huepash,-77.81380999,-9.625419977
1962,Rupash Huay,-76.51369,-9.638954667
1963,Huarihuain,-76.77649315,-9.62487816
1964,Cania,-77.86142052,-9.62473977
1965,Tsaqui Uran,-77.89516833,-9.626465
1966,Yanacocha,-76.94703802,-9.62458127
1967,Shunqui,-76.78331229,-9.73117942
1968,Yacu Pampa,-76.96442715,-9.73111315
1969,Toroucro,-76.91343999,-9.731339977
1970,Balazo,-77.47405789,-9.73104103
1971,Rio Negro,-74.93230114,-9.73070115
1972,Diez Canseco,-76.10106577,-9.73059815
1973,Ascap,-77.86103065,-9.73051352
1974,Shayhua,-76.64754503,-9.73048915
1975,Tranca (Gasgabamba),-76.62651,-9.730065
1976,Machocas,-77.81769052,-9.7304209
1977,Jircayacu,-76.74716865,-9.73031315
1978,San Ildefonso,-77.60678841,-9.73478103
1979,Mathusalen,-77.66051215,-9.73017303
1980,Ahuicuna,-76.64223602,-9.72676714
1981,Quillimpa,-77.81104265,-9.72658252
1982,Cruzpampa,-76.66626196,-9.72618127
1983,Gollumya,-76.82835678,-9.72616616
1984,Pogoccancha,-76.69174928,-9.72615241
1985,Pacsag,-76.8676414,-9.72610552
1986,Chuchupuquio,-76.68703,-9.735536667
1987,Rucujatu,-76.96746602,-9.7260304
1988,Pamiahuasi,-76.60955277,-9.72596703
1989,Mina San Martin,-78.20887902,-9.72575252
1990,Santa Rosa Baja,-75.74459398,-9.968376114
1991,Carhuancho,-76.95769103,-9.72559665
1992,Pampahuasi,-76.60377359,-9.72550737
1993,Rupay Pampa,-76.87784167,-9.71399
1994,Marey Pampa,-77.6073824,-9.72456652
1995,Tambopampa,-76.71669803,-9.66083503
1996,Paltac,-77.80702003,-9.66081478
1997,Huilca Pincullo,-76.84976202,-9.66066753
1998,Quinsa Punta,-76.30663999,-9.660669977
1999,Carhua Maja,-77.18919302,-9.6605784
