UBIGEO,DEP,PROV,DIST,CODCP,NOMCP,MNOMCP,CAPITAL,CON_IE,NIVEL,CPINEI,CPINEI2,CPINEI_BKP,FUENTE_G,Z,XGD,YGD,Y_X_COORD
101106,HUANUCO,YAROWILCA,OBAS,542868,Ututo Ragra,UTUTO RAGRA,0,0,,1011060028,,1011060028,IGN,3131,-76.66140440000,-9.78562703000,-9.78562702999994-76.6614044
101106,HUANUCO,YAROWILCA,OBAS,611354,Cuchicancha,CUCHICANCHA,0,0,,1011060033,,1011060033,INEI,3583,-76.63862166700,-9.78183333300,-9.78183333299995-76.6386216669999
020508,ANCASH,BOLOGNESI,HUALLANCA,620907,Carato,CARATO,0,0,,0205080013,,0205080013,INEI,4378,-77.03544333300,-9.79075500000,-9.79075499999993-77.035443333
020201,ANCASH,AIJA,AIJA,546215,Shiquin,SHIQUIN,0,0,,0202010024,,0202010024,IGN,3369,-77.61745790000,-9.78502466000,-9.78502465999998-77.6174579
020201,ANCASH,AIJA,AIJA,548467,Kakesh,KAKESH,0,0,,,,,IGN,3918,-77.58506828000,-9.78500715000,-9.78500714999996-77.58506828
100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,515184,Zabalo,ZABALO,0,0,,,,,IGN,839,-75.52142238000,-9.81443728000,-9.81443727999994-75.5214223799999
020202,ANCASH,AIJA,CORIS,544967,Hua├▒in,HUA├æIN,0,0,,0202020052,,0202020052,IGN,2903,-77.72843590000,-9.81442765000,-9.81442764999997-77.7284359
250401,UCAYALI,PURUS,PURUS,522084,Puerto Piquinique,PUERTO PIQUINIQUE,0,0,,,,,IGN,241,-70.83345202000,-9.81438765000,-9.81438764999996-70.83345202
020201,ANCASH,AIJA,AIJA,537708,Karman,KARMAN,0,0,,0202010035,,0202010035,IGN,3560,-77.59321878000,-9.81438664000,-9.81438663999995-77.59321878
020508,ANCASH,BOLOGNESI,HUALLANCA,573627,Jogo,JOGO,0,1,P,0205080086,,0205080086,MED-GPS,4145,-77.00470725000,-9.81437843000,-9.81437842999998-77.00470725
101106,HUANUCO,YAROWILCA,OBAS,115965,Canchas,CANCHAS,0,0,,1011060053,,1011060053,IGN,3359,-76.65600489000,-9.81416366000,-9.81416365999996-76.65600489
020202,ANCASH,AIJA,CORIS,551006,Shapallu,SHAPALLU,0,0,,0202020050,,0202020050,IGN,3081,-77.71317478000,-9.81413865000,-9.81413864999996-77.71317478
101107,HUANUCO,YAROWILCA,PAMPAMARCA,624630,Huala Huala,HUALA HUALA,0,0,,1011070060,,1011070060,INEI,4013,-76.73168333300,-9.80614000000,-9.80613999999997-76.731683333
100317,HUANUCO,DOS DE MAYO,RIPAN,512874,Jircan Corral,JIRCAN CORRAL,0,0,,1003010008,,1003010008,IGN,3907,-76.86243515000,-9.81406840000,-9.81406839999994-76.86243515
100317,HUANUCO,DOS DE MAYO,RIPAN,616393,12 de Octubre,12 DE OCTUBRE,0,0,,1003170029,,1003170029,INEI,3808,-76.87017000000,-9.81579000000,-9.81578999999994-76.87017
021710,ANCASH,RECUAY,TICAPAMPA,236836,Mina Nivel Tres,MINA NIVEL TRES,0,0,,,,,IGN,4488,-77.48319815000,-9.81393415000,-9.81393414999997-77.48319815
020508,ANCASH,BOLOGNESI,HUALLANCA,228921,Bramadero,BRAMADERO,0,0,,0205080098,,0205080098,IGN,3989,-76.92260027000,-9.81368627000,-9.81368626999995-76.92260027
101101,HUANUCO,YAROWILCA,CHAVINILLO,116468,Llacshacayan,LLACSHACAYAN,0,1,GP,1011010036,,1011010036,IGN,3842,-76.56921390000,-9.81363528000,-9.81363527999997-76.5692139
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,311389,Agro Union,AGRO UNION,0,1,P,1009050030,,1009050030,MED-GPS,218,-74.91028242000,-9.81355586000,-9.81355585999995-74.91028242
100113,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,546047,Huairona,HUAIRONA,0,0,,,,,IGN,1983,-75.99825528000,-9.81349753000,-9.81349752999995-75.99825528
020202,ANCASH,AIJA,CORIS,217154,Fundo ├æu├▒un,FUNDO ├æU├æUN,0,0,,0202020075,,0202020075,IGN,3031,-77.72537178000,-9.81347978000,-9.81347977999997-77.72537178
100104,HUANUCO,HUANUCO,CHURUBAMBA,536552,Yuracniyoc,YURACNIYOC,0,0,,1001040064,,1001040064,IGN,2138,-76.13294827000,-9.81333940000,-9.81333939999996-76.13294827
100104,HUANUCO,HUANUCO,CHURUBAMBA,538335,Tembladera,TEMBLADERA,0,0,,1001040061,,1001040061,IGN,2631,-76.15517940000,-9.81314266000,-9.81314265999993-76.1551794
100322,HUANUCO,DOS DE MAYO,SILLAPATA,215518,Chogopampa,CHOGOPAMPA,0,0,,1003220038,,1003220038,IGN,3669,-76.78576689000,-9.77432053000,-9.77432052999995-76.7857668899999
020201,ANCASH,AIJA,AIJA,533268,Llacllaco,LLACLLACO,0,0,,0202010016,,0202010016,IGN,3806,-77.58113803000,-9.77426852000,-9.77426851999996-77.58113803
100322,HUANUCO,DOS DE MAYO,SILLAPATA,614934,Quinua Pampa,QUINUA PAMPA,0,0,,,,,INEI,3542,-76.79301953000,-9.77416402000,-9.77416401999994-76.79301953
100321,HUANUCO,DOS DE MAYO,SHUNQUI,620635,Ucrubamba,UCRUBAMBA,0,0,,1003170009,,1003170009,INEI,3639,-76.83579500000,-9.77145000000,-9.77144999999996-76.835795
020202,ANCASH,AIJA,CORIS,522436,Huancacancha,HUANCACANCHA,0,0,,0202020019,,0202020019,IGN,3923,-77.74167378000,-9.77410477000,-9.77410476999995-77.74167378
020508,ANCASH,BOLOGNESI,HUALLANCA,232922,Racacha,RACACHA,0,0,,,,,IGN,4389,-77.02435539000,-9.77399340000,-9.77399339999994-77.02435539
021206,ANCASH,HUAYLAS,PAMPAROMAS,617323,Ulta,ULTA,0,0,,0212060022,,0212060022,INEI,2372,-78.00208666700,-9.08949666700,-9.08949666699993-78.002086667
020305,ANCASH,ANTONIO RAYMONDI,MIRGAS,133038,Accha,ACCHA,0,0,,0203050017,,0203050017,IGN,3415,-77.08410416000,-9.07522240000,-9.07522239999997-77.08410416
021206,ANCASH,HUAYLAS,PAMPAROMAS,123793,Catumarca,CATUMARCA,0,0,,,,,IGN,3117,-77.96783153000,-9.07498828000,-9.07498827999996-77.96783153
020305,ANCASH,ANTONIO RAYMONDI,MIRGAS,510486,Cruz Pampa,CRUZ PAMPA,0,0,,0203050018,,0203050018,IGN,3774,-77.11305966000,-9.07472590000,-9.07472589999998-77.11305966
021206,ANCASH,HUAYLAS,PAMPAROMAS,619458,Fe Y Esperanza,FE Y ESPERANZA,0,0,,0212060019,,0212060019,INEI,3044,-77.96622998700,-9.07015997700,-9.07015997699995-77.966229987
100403,HUANUCO,HUACAYBAMBA,COCHABAMBA,545860,Manshito Chico,MANSHITO CHICO,0,0,,1004030020,,1004030020,IGN,2392,-76.51164177000,-9.07444927000,-9.07444926999995-76.51164177
020205,ANCASH,AIJA,SUCCHA,616604,Chupis Punta,CHUPIS PUNTA,0,0,,0202050029,,0202050029,INEI,3462,-77.67247998700,-9.83856997700,-9.83856997699996-77.672479987
100106,HUANUCO,HUANUCO,QUISQUI (KICHKI),625437,Santa Rosa de Shayag,SANTA ROSA DE SHAYAG,0,1,IP,1001060006,,1001060006,MED-GPS,3671,-76.40100842000,-9.83840440000,-9.83840439999994-76.40100842
021702,ANCASH,RECUAY,CATAC,246754,Mina Purush,MINA PURUSH,0,0,,,,,IGN,4129,-77.45863790000,-9.83831840000,-9.83831839999993-77.4586379
100317,HUANUCO,DOS DE MAYO,RIPAN,242421,Casha Punta,CASHA PUNTA,0,0,,1003170093,,1003170093,IGN,3732,-76.83228165000,-9.83817903000,-9.83817902999994-76.83228165
101106,HUANUCO,YAROWILCA,OBAS,215209,Huaytuna,HUAYTUNA,0,0,,,,,IGN,3915,-76.71014965000,-9.83816490000,-9.83816489999998-76.7101496499999
100317,HUANUCO,DOS DE MAYO,RIPAN,543466,Songoncha Ragra,SONGONCHA RAGRA,0,0,,1003170051,,1003170051,IGN,3974,-76.85519314000,-9.83812415000,-9.83812414999994-76.85519314
100802,HUANUCO,PACHITEA,CHAGLLA,522952,Pasto Huacta,PASTO HUACTA,0,0,,1008020029,,1008020029,IGN,2160,-75.85287403000,-9.83790853000,-9.83790852999994-75.85287403
101102,HUANUCO,YAROWILCA,CAHUAC,114516,Huishun,HUISHUN,0,0,,1011060070,,1011060070,IGN,3563,-76.64955678000,-9.83787103000,-9.83787102999997-76.64955678
020508,ANCASH,BOLOGNESI,HUALLANCA,617210,Yanashallash,YANASHALLASH,0,0,,0205080019,,0205080019,INEI,4430,-77.07273166700,-9.84524666700,-9.84524666699997-77.072731667
